Module,Methods,Stable,Partial,Unstable,Any,Vararg,Generic,TcFail,NoFuel,Version,Commit,Message,Date
DataFrames,1756,656,399,20,305,45,315,2,14,"DataFrames@0.18.0","a928ff8d","Move from REQUIRE to Project.toml (#1784)","2019-04-25 09:49:20 +0200"
DataFrames,1758,657,399,20,305,46,315,2,14,"DataFrames@0.18.0","44d8cf1d","add `cols` keyword argument to `vcat`, make it ignore data frames with no columns","2019-04-26 03:58:23 -0500"
DataFrames,1758,657,399,20,304,46,316,2,14,"DataFrames@0.18.0","2a42ecd5","Merge pull request #1789 from JuliaData/jq/tablesfix","2019-04-27 07:11:56 -0600"
DataFrames,1760,657,401,20,304,46,316,2,14,"DataFrames@0.18.1","83adb7b9","Additional fixes and documentation of DataFrame constructors","2019-04-28 23:10:02 +0200"
DataFrames,1761,658,401,20,304,46,316,2,14,"DataFrames@0.18.1","8a20e507","Make vcat and reducing over vcat consistent for data frames arguments","2019-05-01 18:43:49 +0200"
DataFrames,1763,658,403,20,304,46,316,2,14,"DataFrames@0.18.2","c07205f8","Merge pull request #1811 from JuliaData/jq/copiedcols","2019-05-17 13:15:59 -0600"
DataFrames,1763,658,404,19,304,46,316,2,14,"DataFrames@0.18.2","0b998c82","Fix map(f, ::GroupedDataFrame) when there are no groups (#1826)","2019-05-26 17:07:04 +0200"
DataFrames,1766,659,404,19,306,46,316,2,14,"DataFrames@0.18.3","0d46b4f9","Make DataFrameRow behave more like a NamedTuple: update keys and IteratorEltype; add map and get; make broadcastable throw an error","2019-05-28 00:24:38 +0200"
DataFrames,1815,675,408,19,326,50,321,2,14,"DataFrames@0.18.3","41acf5da","Deprecate haskey and get for AbstractDataFrame","2019-06-03 11:59:54 +0200"
DataFrames,1816,675,409,19,326,50,321,2,14,"DataFrames@0.18.3","514017d9","Allow AbstractDataFrame and DataFrameRow be a target of broadcasted assignment","2019-06-08 15:08:26 +0200"
DataFrames,1824,681,408,19,329,50,321,2,14,"DataFrames@0.18.3","c0cfaed1","Allow to use Regex for selecting columns in AbstractDataFrame and DataFrameRow","2019-06-09 18:11:00 +0200"
DataFrames,1863,691,427,19,329,53,328,2,14,"DataFrames@0.18.3","25e23b7a","Deprecate empty! (#1843)","2019-06-12 13:09:02 +0200"
