Module,Methods,Stable,Partial,Unstable,Any,Vararg,Generic,TcFail,NoFuel,Version,Commit,Message,Date
Saturn,1,1,0,0,0,0,0,0,0,"Saturn@0.1.0","f33ed485","✨","2020-02-23 02:53:29 +0100"
Saturn,9,5,0,2,2,0,0,0,0,"Saturn@0.1.0","7136c6f5","☎ yes hello this is API speaking","2020-02-23 21:11:36 +0100"
Saturn,9,6,0,1,2,0,0,0,0,"Saturn@0.1.0","04b177d6","💕 Two-way communication & fMIME formatting","2020-02-24 00:47:06 +0100"
Saturn,10,6,0,1,3,0,0,0,0,"Saturn@0.1.0","4f4f2ab3","✍ docs and todos","2020-02-24 03:08:25 +0100"
Saturn,16,14,0,0,2,0,0,0,0,"Saturn@0.1.0","8e656009","Merge pull request #20 from fonsp/react","2020-03-01 18:09:43 +0100"
Pluto,16,14,0,0,2,0,0,0,0,"Pluto@0.1.0","5544ace2","✍ Renamed to Pluto.jl","2020-03-01 18:15:55 +0100"
Pluto,20,16,0,1,3,0,0,0,0,"Pluto@0.1.0","1284234f","reorganize & eliminate bug in React.jl","2020-03-02 21:50:11 +0100"
Pluto,21,16,0,2,3,0,0,0,0,"Pluto@0.1.0","6c6f01be","add error when modifying same variable in multiple cells","2020-03-02 23:00:58 +0100"
Pluto,22,16,0,2,4,0,0,0,0,"Pluto@0.2.0","84185af6","λ Crazy lambdas","2020-03-03 18:38:55 +0100"
Pluto,27,17,0,2,8,0,0,0,0,"Pluto@0.2.0","98914eca","📂 Basic file I/O","2020-03-05 12:48:02 +0100"
Pluto,50,28,0,1,21,0,0,0,0,"Pluto@0.3.0","a7e7b3d0","🆕 Attempt at automerging into General","2020-03-16 11:58:33 +0100"
Pluto,49,27,0,1,21,0,0,0,0,"Pluto@0.3.2","3fcb08ea","👶 Restructuring","2020-03-20 00:02:48 +0100"
Pluto,51,28,0,1,21,1,0,0,0,"Pluto@0.3.4","0ee82d7b","🏃‍♀️ List running sessions","2020-03-23 00:34:12 +0100"
Pluto,51,27,0,1,22,1,0,0,0,"Pluto@0.3.5","a381ce80","✂ Separate modules for different notebooks","2020-03-23 10:44:10 +0100"
Pluto,52,28,0,1,22,1,0,0,0,"Pluto@0.3.6","4d941d4c","🐞 Small UI fixes","2020-03-26 15:12:19 +0100"
Pluto,57,32,1,1,22,1,0,0,0,"Pluto@0.4.0","d7133814","Merge pull request #37 from fonsp/new-reactivity","2020-03-28 00:50:32 +0100"
Pluto,56,31,2,1,21,1,0,0,0,"Pluto@0.5.0","1d9e7e0f","🚂 Notebook in separate process","2020-03-31 02:40:23 +0200"
Pluto,59,32,2,0,24,1,0,0,0,"Pluto@0.5.2","a37ca9bd","Merge pull request #46 from fonsp/cleanup","2020-04-01 01:26:17 +0200"
Pluto,58,31,2,0,24,1,0,0,0,"Pluto@0.5.2","fc6652ea","☁ More cleanup","2020-04-01 15:41:38 +0200"
Pluto,59,31,2,0,24,2,0,0,0,"Pluto@0.5.4","ad60d950","🔥 Hard cell stop function","2020-04-02 02:15:27 +0200"
Pluto,76,44,2,0,26,4,0,0,0,"Pluto@0.5.5","0f082eee","🎤 JS response system","2020-04-02 20:58:03 +0200"
Pluto,77,44,2,0,27,4,0,0,0,"Pluto@0.5.5","bd3e068d","📰 Never miss a Pluto.jl update again","2020-04-02 21:37:51 +0200"
Pluto,78,45,2,0,27,4,0,0,0,"Pluto@0.5.8","a36547be","separate cell cache update from running","2020-04-03 11:32:45 +0200"
Pluto,84,48,2,0,30,4,0,0,0,"Pluto@0.5.9","75dd4db0","☯ Autcomplete","2020-04-03 22:12:39 +0200"
Pluto,85,47,2,1,30,4,0,0,1,"Pluto@0.5.11","8489fc18","🦉 Fix #45 and #55 and #57","2020-04-04 23:33:45 +0200"
Pluto,86,48,2,1,30,4,0,0,1,"Pluto@0.5.12","c55d53b4","🐶 Fix #41","2020-04-05 21:24:01 +0200"
Pluto,88,48,2,2,30,4,0,0,2,"Pluto@0.5.13","10301b00","🛑 Error in showing error","2020-04-05 22:34:01 +0200"
Pluto,89,48,2,2,31,4,0,0,2,"Pluto@0.5.14","33fdc82c","🖼 Image MIME types","2020-04-06 00:25:24 +0200"
Pluto,85,46,1,2,30,4,0,0,2,"Pluto@0.5.15","10d2b23c","Merge pull request #66 from fonsp/always-distributed","2020-04-07 23:10:49 +0200"
Pluto,86,46,1,2,31,4,0,0,2,"Pluto@0.5.19","fadd82ca","🚁 Windows fixes","2020-04-09 23:32:43 +0200"
Pluto,88,46,1,2,33,4,0,0,2,"Pluto@0.5.20","22592e3a","🍳 Fix #12 yay!","2020-04-10 01:35:44 +0200"
Pluto,90,46,1,2,35,4,0,0,2,"Pluto@0.5.21","cb4ac1d3","📚 Live docs","2020-04-11 22:25:05 +0200"
Pluto,88,46,1,2,33,4,0,0,2,"Pluto@0.6.0","f6271487","🐰 Speedy","2020-04-12 01:31:10 +0200"
Pluto,89,46,1,2,34,4,0,0,2,"Pluto@0.6.0","f97ace45","🐴 Fix #75","2020-04-12 21:24:44 +0200"
Pluto,92,48,1,2,35,4,0,0,2,"Pluto@0.6.1","81ef356d","👀 Sync code folds","2020-04-12 22:02:42 +0200"
Pluto,98,50,4,2,36,4,0,0,2,"Pluto@0.6.4","532cb0ff","Merge pull request #86 from fonsp/interactivity","2020-04-16 01:37:55 +0200"
Pluto,96,48,4,2,36,4,0,0,2,"Pluto@0.7.0","1a89fdc4","👆 Interactive sample","2020-04-16 02:08:05 +0200"
Pluto,97,48,5,2,36,4,0,0,2,"Pluto@0.7.3","047d2640","🐌 Long WebSocket messages","2020-04-16 15:57:39 +0200"
Pluto,98,49,5,2,36,4,0,0,2,"Pluto@0.7.6","e304977e","🌷 Improved function extension and tuple support","2020-04-28 18:51:55 +0200"
Pluto,99,49,5,2,37,4,0,0,2,"Pluto@0.7.6","580ab811","☝ Topological order saving improvements","2020-04-30 17:11:47 +0200"
Pluto,101,49,7,2,37,4,0,0,2,"Pluto@0.7.9","3e2ef4b6","🌐 Custom host address","2020-05-01 14:55:52 +0200"
Pluto,100,48,7,2,37,4,0,0,2,"Pluto@0.7.9","f37d43e8","Merge pull request #98 from fonsp/proxiable","2020-05-03 21:08:33 +0200"
Pluto,101,49,7,2,37,4,0,0,2,"Pluto@0.8.6","f6709f91","🛹 Performance","2020-05-12 01:32:57 +0200"
Pluto,102,49,7,2,38,4,0,0,2,"Pluto@0.8.8","4e170fb4","▶ Some API for nextjournal","2020-05-14 19:05:39 +0200"
Pluto,103,49,7,3,38,4,0,0,2,"Pluto@0.8.9","092fac3c","📚 Interactive stack trace","2020-05-17 00:46:29 +0200"
Pluto,109,51,7,3,42,4,0,0,2,"Pluto@0.8.11","9648ad6c","🦴 Julia 1.0 stability improvements","2020-05-18 03:58:24 +0200"
Pluto,106,52,7,2,39,4,0,0,2,"Pluto@0.8.12","276e37f0","🧹 Clean up Parse.jl","2020-05-19 15:48:36 +0200"
Pluto,107,54,7,0,40,4,0,0,2,"Pluto@0.9.0","2d2c6f13","🚩 Stop workspace and recent notebooks","2020-05-20 02:55:11 +0200"
Pluto,105,53,7,0,39,4,0,0,2,"Pluto@0.9.2","9c61c4a9","🦊 Browser compat fix","2020-05-21 01:10:47 +0200"
Pluto,107,53,7,0,41,4,0,0,2,"Pluto@0.9.10","02102c64","Nice File Not Found Page (#149)","2020-06-16 12:42:22 -0400"
Pluto,108,53,7,0,42,4,0,0,2,"Pluto@0.9.10","64a19c4d","🎹 Hot reload & browser debugging for Pluto devs","2020-06-18 04:10:15 +0200"
Pluto,107,53,7,0,41,4,0,0,2,"Pluto@0.9.11","dabc5a10","🔌 Connection issues","2020-06-26 20:12:09 +0200"
Pluto,110,53,8,0,42,4,0,0,3,"Pluto@0.9.11","35b9473f","🖐 Pluto v1.5 support & autotesting","2020-07-06 21:48:56 +0200"
Pluto,112,53,9,0,42,5,0,0,3,"Pluto@0.10.3","2d217690","💾 Improved file UI","2020-07-11 14:23:03 +0000"
Pluto,113,54,9,0,42,5,0,0,3,"Pluto@0.10.6","7acb658a","🥇 Prioritize Markdown","2020-07-15 01:51:38 +0200"
Pluto,109,52,8,1,40,5,0,0,3,"Pluto@0.10.6","d6ae39c9","🏗 Restructuring","2020-07-15 15:28:32 +0200"
Pluto,108,48,6,3,42,6,0,0,3,"Pluto@0.10.11","87c98f8e","🗃 Notebook async IO fix (#223)","2020-07-21 17:45:57 +0200"
Pluto,109,48,6,3,43,6,0,0,3,"Pluto@0.11.1","c5143b33","🔗 Relative URL for notebook redirects","2020-07-29 23:08:30 +0000"
Pluto,109,49,5,3,43,6,0,0,3,"Pluto@0.11.5","8f381eea","Automatically select an open port ... (#266)","2020-08-13 15:34:46 +0200"
Pluto,118,49,8,4,44,8,2,0,3,"Pluto@0.11.6","5cc783ec","🦈 Performance! MsgPack for faster images and pre-rendered md""""","2020-08-13 18:06:24 +0000"
Pluto,119,49,8,4,45,8,2,0,3,"Pluto@0.11.8","0239000d","Allow Pluto.run(host), i.e. without specifying port. (#310)","2020-08-23 00:03:40 +0200"
Pluto,120,50,8,4,45,8,2,0,3,"Pluto@0.11.9","d4be9bfc","◻ Windows file bug","2020-08-27 13:21:24 +0200"
Pluto,122,51,8,4,46,8,2,0,3,"Pluto@0.11.11","acc2117b","✂ Offer to split multiline cells (#335)","2020-09-02 18:29:41 +0200"
Pluto,124,53,8,4,46,8,2,0,3,"Pluto@0.11.12","9b5ff75a","💈 Cell queued state (#349)","2020-09-04 22:56:58 +0530"
Pluto,126,52,8,5,46,10,2,0,3,"Pluto@0.11.12","4d0bf177","🔌 Automatic reconnect (#370)","2020-09-06 01:38:51 +0000"
Pluto,128,52,8,5,48,10,2,0,3,"Pluto@0.11.12","9fdc353e","🔗 Restrict /open access to internal links","2020-09-08 14:11:48 +0200"
Pluto,129,52,8,5,49,10,2,0,3,"Pluto@0.11.13","d57e1f73","implement per notebook env in backend (#341)","2020-09-09 05:44:34 -0400"
Pluto,131,53,9,5,49,10,2,0,3,"Pluto@0.11.14","d0ff39e6","add launbrowser on run (#190)","2020-09-09 23:55:31 +0530"
Pluto,132,53,11,8,44,11,2,0,3,"Pluto@0.11.14","d574dfb1","⚙ new config system without environment variables (#367)","2020-09-14 18:13:58 -0400"
Pluto,133,53,11,8,45,11,2,0,3,"Pluto@0.11.14","4f7f41ae","Make sure cells don't use top-level return (#446)","2020-09-19 01:10:25 +0200"
Pluto,134,54,11,8,45,11,2,0,3,"Pluto@0.11.14","2572b6fd","Changed default location to ~/.julia/pluto_notebooks BUT (#475)","2020-10-02 20:24:58 +0200"
Pluto,137,56,12,8,45,11,2,0,3,"Pluto@0.12.0","be964421","🗝 Secret for access on multi-user computers (#529)","2020-10-05 18:23:45 +0200"
Pluto,138,56,12,8,46,11,2,0,3,"Pluto@0.12.0","7cc235ff","Javascript """"""""""enhancements"""""""" (#539)","2020-10-07 15:12:51 +0200"
Pluto,143,55,12,8,52,11,2,0,3,"Pluto@0.12.0","88ab8a39","👒 Include function signature in reactive edge - fix #177 (#538)","2020-10-07 21:47:34 +0200"
Pluto,142,54,12,8,52,11,2,0,3,"Pluto@0.12.3","355edff7","clean fix url escaping","2020-10-11 21:12:31 +0000"
Pluto,143,55,12,8,52,11,2,0,3,"Pluto@0.12.4","f0853ccb","Open a notebook directly from Pluto.run (#601)","2020-10-27 00:00:02 -0400"
Pluto,144,55,12,8,53,11,2,0,3,"Pluto@0.12.4","7728d580","cleanup #601","2020-10-29 12:04:29 +0000"
Pluto,146,55,12,8,55,11,2,0,3,"Pluto@0.12.6","df726e82","😴 Lazy load more items (#638)","2020-11-05 00:43:01 +0100"
Pluto,145,55,12,8,54,11,2,0,3,"Pluto@0.12.10","ddf7e3a8","🧹 small cleanup","2020-11-19 13:01:55 +0000"
Pluto,142,53,12,8,53,11,2,0,3,"Pluto@0.12.12","efdabfe6","🐰 Wrap code in functions to make it faster (#720)","2020-11-27 11:32:27 +0100"
Pluto,142,54,12,7,53,11,2,0,3,"Pluto@0.12.16","a01a6e70","HTTP.jl 0.9 (#761)","2020-12-09 23:29:17 +0100"
Pluto,143,54,12,7,53,11,3,0,3,"Pluto@0.12.16","6c8a3661","Ignore IOError when closing connections (#683)","2020-12-11 18:34:07 +0800"
Pluto,132,53,15,8,39,11,3,0,3,"Pluto@0.12.18","dff84f0d","🧯 Dralbase state managment (#710)","2020-12-29 23:01:46 +0100"
Pluto,133,53,15,8,40,11,3,0,3,"Pluto@0.12.18","03a28fd3","Pluto ux process file drop (#707)","2020-12-30 20:17:11 +0200"
Pluto,134,53,15,8,41,11,3,0,3,"Pluto@0.12.18","473be5b8","🧸 Open your own files as samples (#828)","2021-01-08 18:29:13 +0100"
Pluto,136,53,15,8,42,11,4,0,3,"Pluto@0.12.20","2170d2d9","Fix firebasey performance with large images part 2","2021-01-29 16:31:05 +0100"
Pluto,135,53,14,8,42,11,4,0,3,"Pluto@0.12.20","20f2db67","Rewrite some old tests (#884)","2021-01-29 20:14:34 +0100"
Pluto,136,54,14,8,42,11,4,0,3,"Pluto@0.12.20","76ea9231","New analysis method","2021-02-02 22:44:57 +0100"
Pluto,138,56,14,8,42,11,4,0,3,"Pluto@0.12.20","b164ec7c","Throttle sending intermediate state updates during a reactive run","2021-02-11 20:21:19 +0100"
Pluto,140,57,14,8,43,11,4,0,3,"Pluto@0.12.20","f417792a","🌀 Don't prerender loops","2021-02-19 23:31:37 +0100"
Pluto,141,58,14,8,43,11,4,0,3,"Pluto@0.14.0","35cba0a0","Update & format tests, add patch recovery code (#963)","2021-03-04 22:27:37 +0200"
Pluto,142,58,14,8,44,11,4,0,3,"Pluto@0.14.0","e440d5b7","If there is an error while saving, don't overwrite the old file (#976)","2021-03-09 14:39:48 +0100"
Pluto,146,61,14,9,44,11,4,0,3,"Pluto@0.14.0","c441f956","🩹 Detect broken process and offer to restart (#948)","2021-03-10 13:52:47 +0100"
