Module,Methods,Stable,Partial,Unstable,Any,Vararg,Generic,TcFail,NoFuel,Version,Commit,Message,Date
Symbolics,276,159,21,7,82,3,4,0,0,"Symbolics@0.1.0","9fb2b1e3","Setup CI","2021-01-22 17:04:38 -0500"
Symbolics,356,184,53,10,103,3,3,0,0,"Symbolics@0.1.0","283b55a4","Merge remote-tracking branch 'origin/master'","2021-02-26 18:18:22 -0500"
Symbolics,375,188,63,11,107,3,3,0,0,"Symbolics@0.1.0","81ab9a8c","Merge remote-tracking branch 'origin/master'","2021-02-26 18:30:06 -0500"
Symbolics,423,189,64,11,144,12,3,0,0,"Symbolics@0.1.0","28aa2ab1","Merge pull request #57 from JuliaSymbolics/tests","2021-02-26 21:08:46 -0500"
Symbolics,425,189,64,11,146,12,3,0,0,"Symbolics@0.1.0","b3375be9","Merge pull request #62 from JuliaSymbolics/YingboMa-patch-1","2021-02-27 20:06:17 -0500"
Symbolics,425,189,63,11,147,12,3,0,0,"Symbolics@0.1.1","d8ec5580","Small fixes","2021-03-01 09:23:56 -0500"
Symbolics,427,189,63,11,149,12,3,0,0,"Symbolics@0.1.2","1f2188d9","Merge remote-tracking branch 'origin/master'","2021-03-02 10:32:59 -0500"
Symbolics,439,189,63,11,155,18,3,0,0,"Symbolics@0.1.2","4b1905d2","Merge pull request #72 from cadojo/build_function_rewrites","2021-03-04 11:55:04 +0530"
Symbolics,443,189,63,11,159,18,3,0,0,"Symbolics@0.1.2","ffedb23f","Merge pull request #75 from JuliaSymbolics/s/rgf-thread","2021-03-04 11:56:07 +0530"
Symbolics,443,189,63,11,160,17,3,0,0,"Symbolics@0.1.4","1caebad1","Merge pull request #81 from JuliaSymbolics/s/parallel-fixes","2021-03-04 06:59:46 -0500"
Symbolics,443,189,65,11,158,17,3,0,0,"Symbolics@0.1.4","649653ff","Merge pull request #96 from JuliaSymbolics/MasonProtter-patch-2","2021-03-06 20:10:13 -0500"
Symbolics,453,189,70,11,163,17,3,0,0,"Symbolics@0.1.7","751031ab","Merge pull request #111 from JuliaSymbolics/myb/sub","2021-03-11 14:12:36 -0500"
Symbolics,455,189,70,11,165,17,3,0,0,"Symbolics@0.1.7","37f2166f","Merge pull request #112 from philbit/buildfunction_c_patch","2021-03-12 10:57:13 -0500"
Symbolics,452,189,70,11,162,17,3,0,0,"Symbolics@0.1.7","b8127429","Merge pull request #115 from JuliaSymbolics/s/fix-sparse-set_array","2021-03-13 14:36:00 -0500"
Symbolics,459,189,70,11,169,17,3,0,0,"Symbolics@0.1.8","1f450def","Merge pull request #117 from JuliaSymbolics/myb/metadata","2021-03-14 15:03:31 -0400"
Symbolics,460,190,70,11,169,17,3,0,0,"Symbolics@0.1.8","0020467b","Merge pull request #125 from JuliaSymbolics/myb/build","2021-03-15 14:48:33 -0400"
Symbolics,457,190,69,11,167,17,3,0,0,"Symbolics@0.1.10","af727fb3","New `Derivative -> single term` lowering (#150)","2021-03-23 23:08:27 -0400"
Symbolics,458,190,70,11,167,17,3,0,0,"Symbolics@0.1.11","8349d683","Merge pull request #152 from adamslc/latexify","2021-03-25 20:28:36 -0400"
Symbolics,459,190,70,11,168,17,3,0,0,"Symbolics@0.1.11","1d11f229","Merge pull request #156 from JuliaSymbolics/ys/unfl","2021-03-28 14:35:31 -0400"
Symbolics,456,187,70,11,168,17,3,0,0,"Symbolics@0.1.11","79a02ec4","Merge pull request #162 from pepijndevos/ifelse","2021-03-29 10:53:56 -0400"
Symbolics,457,187,70,11,169,17,3,0,0,"Symbolics@0.1.11","c5421a0c","allow transforming the Sym object in _parse_vars (`@variables`) (#163)","2021-03-29 15:48:38 -0400"
Symbolics,459,187,70,11,171,17,3,0,0,"Symbolics@0.1.12","e9aa3320","Merge pull request #165 from JuliaSymbolics/compathelper/new_version/2021-03-31-01-02-18-744-1452216650","2021-03-31 13:59:08 -0400"
Symbolics,460,187,70,11,173,16,3,0,0,"Symbolics@0.1.14","d63dfda2","Merge pull request #176 from philbit/build_function_performance","2021-04-04 12:09:06 -0400"
Symbolics,460,186,70,11,174,16,3,0,0,"Symbolics@0.1.16","27eca59a","Merge pull request #180 from matthieubulte/master","2021-04-07 04:25:09 -0400"
Symbolics,461,187,70,11,174,16,3,0,0,"Symbolics@0.1.17","d08deeda","Merge pull request #187 from JuliaSymbolics/myb/expand","2021-04-07 09:27:28 -0400"
Symbolics,454,187,65,11,172,16,3,0,0,"Symbolics@0.1.18","51f98964","Merge pull request #183 from adamslc/latexify","2021-04-13 14:07:52 -0400"
Symbolics,456,187,65,11,174,16,3,0,0,"Symbolics@0.1.20","7cfe405b","Merge pull request #211 from JuliaSymbolics/affine","2021-04-16 13:09:13 -0400"
Symbolics,459,187,66,11,176,16,3,0,0,"Symbolics@0.1.20","85427fd8","Merge pull request #205 from adamslc/latexify","2021-04-16 16:28:42 -0400"
Symbolics,460,187,66,11,177,16,3,0,0,"Symbolics@0.1.23","78530492","Merge pull request #218 from JuliaSymbolics/myb/macro","2021-04-22 18:16:42 -0400"
Symbolics,457,187,65,10,176,16,3,0,0,"Symbolics@0.1.24","c5f929a7","Merge pull request #226 from JuliaSymbolics/myb/bool","2021-04-29 17:02:34 -0400"
Symbolics,461,187,66,10,179,16,3,0,0,"Symbolics@0.1.27","589925d4","Merge pull request #248 from JuliaSymbolics/myb/solve","2021-05-31 14:37:58 -0400"
Symbolics,462,187,66,11,179,16,3,0,0,"Symbolics@0.1.28","810913ff","Merge pull request #250 from JuliaSymbolics/myb/sympy","2021-06-01 13:32:29 -0400"
Symbolics,474,187,71,11,186,16,3,0,0,"Symbolics@0.1.30","39cf0d3b","`degree` function (#241)","2021-06-03 23:46:49 -0400"
Symbolics,475,188,71,11,186,16,3,0,0,"Symbolics@0.1.31","5cce57f0","Register floor and ceil (#257)","2021-06-08 12:19:19 -0400"
Symbolics,581,160,81,12,293,17,7,8,3,"Symbolics@1.0.0","5f4bbefc","Merge pull request #197 from JuliaSymbolics/s/arrays","2021-06-11 19:07:28 -0400"
Symbolics,614,193,80,12,294,17,7,8,3,"Symbolics@1.1.0","dc644106","Merge pull request #271 from JuliaSymbolics/compathelper/new_version/2021-06-22-00-10-35-431-2412037905","2021-06-22 13:42:34 -0400"
Symbolics,581,160,81,12,293,17,7,8,3,"Symbolics@1.1.0","a8d6854a","Merge pull request #274 from JuliaSymbolics/revert-271-compathelper/new_version/2021-06-22-00-10-35-431-2412037905","2021-06-22 13:46:09 -0400"
Symbolics,614,193,80,12,294,17,7,8,3,"Symbolics@1.1.0","50b63b03","Merge pull request #266 from JuliaSymbolics/s/mpoly2","2021-06-22 13:58:24 -0400"
Symbolics,616,193,81,12,294,17,8,8,3,"Symbolics@1.2","08cc161d","Merge pull request #275 from JuliaSymbolics/myb/fixes","2021-06-22 15:48:11 -0400"
Symbolics,616,193,81,12,294,17,8,6,5,"Symbolics@1.2.2","06e9f405","Update Project.toml","2021-07-02 14:32:38 -0400"
Symbolics,616,193,81,12,294,17,8,8,3,"Symbolics@1.2.2","a4984171","Merge pull request #285 from JuliaSymbolics/s/variable-docs","2021-07-04 11:29:03 -0700"
Symbolics,617,193,81,12,295,17,8,8,3,"Symbolics@1.2.3","2d0a2486","Implicitly broadcast D and ~ (#299)","2021-07-12 12:18:00 -0400"
Symbolics,618,193,81,12,296,17,8,8,3,"Symbolics@1.4.0","f2fff6e8","Update Project.toml","2021-07-19 18:09:32 -0400"
Symbolics,640,195,89,18,300,17,10,8,3,"Symbolics@1.4.1","91e96b04","Merge pull request #301 from JuliaSymbolics/sm/complex","2021-07-20 14:16:02 -0700"
Symbolics,651,196,91,18,308,17,10,8,3,"Symbolics@2.0.0","6a288e8c","Merge pull request #312 from JuliaSymbolics/sm/variables","2021-07-23 12:54:42 -0400"
Symbolics,651,196,91,18,308,17,10,6,5,"Symbolics@2.0.0","0246ea09","Merge pull request #323 from paniash/inline-juliacode","2021-07-28 09:34:43 -0400"
Symbolics,651,196,91,18,308,17,10,8,3,"Symbolics@2.0.0","50c7f237","Merge pull request #324 from anandijain/patch-3","2021-07-28 15:52:33 -0400"
Symbolics,651,196,91,18,308,17,10,6,5,"Symbolics@2.0.0","c2a4e89c","Merge pull request #330 from ashutosh-b-b/integral_multi","2021-08-03 08:22:23 -0400"
Symbolics,656,196,96,18,308,17,10,8,3,"Symbolics@2.0.0","b9b2971c","Merge pull request #306 from JuliaSymbolics/s/latexify-fixes","2021-08-03 23:27:08 -0400"
Symbolics,662,195,94,18,317,17,10,8,3,"Symbolics@2.0.0","f2185337","Merge pull request #321 from JuliaSymbolics/sm/fix","2021-08-04 20:50:58 -0400"
Symbolics,666,195,94,18,321,17,10,8,3,"Symbolics@3.0.0","4187f0dd","Merge pull request #342 from JuliaSymbolics/sm/rename","2021-08-09 18:14:41 -0400"
