Module,Methods,Stable,Partial,Unstable,Any,Vararg,Generic,TcFail,NoFuel,Version,Commit,Message,Date
Javis,0,0,0,0,0,0,0,0,0,"Javis@0.1.0","772a4e7f","Files generated by PkgTemplates","2020-07-20 19:39:53 +0200"
Javis,30,4,0,0,21,5,0,0,0,"Javis@0.1.0","db0244a3","Able to render some LaTeX (#3)","2020-07-21 18:31:34 +0200"
Javis,41,10,0,2,24,5,0,0,0,"Javis@0.1.0","5da6c1eb","example version of a simple animating move (#6)","2020-08-01 18:29:44 +0200"
Javis,50,12,0,2,29,5,2,0,0,"Javis@0.1.0","81fb1b2f","first version for BackgroundAction (#26)","2020-08-02 19:49:02 +0200"
Javis,58,16,0,2,33,5,2,0,0,"Javis@0.1.0","0191ddb3","[WIP] Grid Lines Animation (#18)","2020-08-05 16:19:23 -0400"
Javis,61,16,0,2,32,9,2,0,0,"Javis@0.1.0","4dd48445","support for :same and Rel as frames (#47)","2020-08-06 22:22:16 +0200"
Javis,64,21,0,0,32,9,2,0,0,"Javis@0.1.0","39401ae5","able to return a Point (#37)","2020-08-06 22:22:44 +0200"
Javis,66,21,0,0,34,9,2,0,0,"Javis@0.1.0","47bf15ee","CodeCov and rename angle to ang (#66)","2020-08-10 18:31:49 +0200"
Javis,71,21,0,1,37,10,2,0,0,"Javis@0.1.0","c66e3372","Bugfix for allowing id as the first argument (#69)","2020-08-11 08:22:15 +0200"
Javis,2531,898,930,41,375,33,225,2,27,"Javis@0.1.0","db4a70fb","Fixing documentation for latex (#28)","2020-08-13 10:45:05 -0400"
Javis,2542,904,930,41,380,33,225,2,27,"Javis@0.1.0","b8f0685c","Update issue templates (#76)","2020-08-13 18:00:53 +0200"
Javis,2543,905,930,41,380,33,225,2,27,"Javis@0.1.0","2ca64862","use font size for latex (#108)","2020-08-20 19:40:46 +0200"
Javis,2546,905,932,43,381,30,226,2,27,"Javis@0.1.0","528ed034","Support all frame types in SubActions (#107)","2020-08-20 20:04:46 +0200"
Javis,2555,907,932,44,387,30,226,2,27,"Javis@0.1.2","ce2dba6a","Scaling support (#121)","2020-08-31 15:42:43 +0200"
Javis,2556,907,932,44,387,30,227,2,27,"Javis@0.1.2","25a1c8ba","Define SubAction on all frames (#147)","2020-09-08 17:39:05 +0200"
