Module,Methods,Stable,Partial,Unstable,Any,Vararg,Generic,TcFail,NoFuel,Version,Commit,Message,Date
BrainFlow,88,59,4,0,25,0,0,0,0,"BrainFlow@4.9.3","c24a8c42","BrainFlow 5.0.0 (#441)","2022-06-10 04:06:45 +0300"
BrainFlow,118,89,4,0,25,0,0,0,0,"BrainFlow@5.0.1","9f069c71","add support for multiple internal buffers (#510)","2022-07-25 13:57:07 +0200"
BrainFlow,122,89,4,0,29,0,0,0,0,"BrainFlow@5.1.2","9d7a950d","Oxygen level calculation (#534)","2022-08-18 03:12:49 +0200"
BrainFlow,123,89,4,0,30,0,0,0,0,"BrainFlow@5.1.2","7064ad5b","add railed calculations (#535)","2022-08-18 09:10:12 +0200"
BrainFlow,125,89,4,0,32,0,0,0,0,"BrainFlow@5.1.2","8b8f8043","add peaks detection (#539)","2022-08-23 16:04:31 +0200"
BrainFlow,126,89,4,0,33,0,0,0,0,"BrainFlow@5.2.1","daa2c40e","add heart rate calculation (#543)","2022-09-07 07:08:53 +0200"
BrainFlow,128,91,4,0,33,0,0,0,0,"BrainFlow@5.2.1","9a94b7fc","add delete_streamer method (#560)","2022-10-13 22:34:08 +0300"
BrainFlow,130,93,4,0,33,0,0,0,0,"BrainFlow@5.4.0","cfd95e76","add support for emotibit (#579)","2022-12-02 00:38:40 +0100"
BrainFlow,132,93,4,0,35,0,0,0,0,"BrainFlow@5.6.1","038232a3","Implement ICA (#596)","2023-02-09 23:23:54 +0100"
